1,中 国 装 备 制 造 业 服 务 化 水 平 测 度 — — 基 于 价 值 流 动 视 角,"结 果 表 明 , 2 0 0 2 — 2 0 1 8 年 间 , 中 国 装 备 制 造 业 投 入 服 务 化 水 平 整 体 高 于 产 出 服 务 化 水 平 , 装 备 制 造 业 投 入 服 务 化 水 平 整 体 上 呈 轻 微 上 升 趋 势 , 装 备 制 造 业 产 出 服 务 化 水 平 自 2 0 1 2 年 以 后 呈 现 上 升 发 展 趋 势 。"
0,分 布 式 视 频 流 存 储 容 错 系 统 的 设 计 与 实 现,从 而 在 加 速 元 数 据 访 问 的 同 时 ， 提 高 了 存 储 空 间 的 利 用 率 。
1,云 南 某 特 色 产 业 园 区 周 边 土 壤 中 多 环 芳 烃 的 源 分 析 与 健 康 风 险 评 价,"通 过 健 康 风 险 评 价 方 法 对 土 壤 中 的 致 癌 风 险 和 非 致 癌 风 险 分 析 表 明 : 云 南 某 特 色 产 业 园 区 土 壤 中 不 会 对 周 边 居 民 造 成 非 致 癌 风 险 ; 土 壤 中 均 会 对 儿 童 造 成 致 癌 风 险 , 部 分 采 样 点 也 会 对 成 人 造 成 一 定 的 致 癌 风 险 。"
0,分 布 式 视 频 流 存 储 容 错 系 统 的 设 计 与 实 现,另 外 ， 为 了 更 好 地 实 现 可 扩 展 性 ， 系 统 采 用 了 分 层 次 的 设 计 架 构 ， 实 现 了 从 网 络 到 业 务 处 理 ， 再 到 文 件 系 统 的 过 渡 。
1,南 沙 区 蕉 门 水 道 总 磷 污 染 现 状 分 析 及 防 治 措 施 建 议,"对 蕉 门 水 道 蕉 门 断 面 水 质 历 史 及 现 状 进 行 了 分 析 , 确 定 了 总 磷 污 染 来 源 , 并 提 出 相 关 措 施 建 议 , 为 蕉 门 水 道 的 总 磷 污 染 防 控 提 供 技 术 支 撑 和 决 策 依 据 。"
0,分 布 式 视 频 流 存 储 容 错 系 统 的 设 计 与 实 现,而 且 ， 为 平 衡 与 磁 盘 / 的 速 度 ， 系 统 采 用 + 线 程 池 的 编 程 框 架 ， 将 阻 塞 的 纠 删 码 与 磁 盘 读 写 操 作 分 别 交 给 相 应 的 线 程 与 线 程 池 完 成 。
1,博 物 馆 儿 童 情 境 互 动 体 验 设 计 研 究,"在 此 基 础 上 , 分 析 并 归 纳 出 博 物 馆 儿 童 情 境 互 动 体 验 周 期 的 四 个 阶 段 : 接 触 、 成 就 、 反 思 和 拓 展 , 进 而 提 出 将 儿 童 参 观 群 体 分 为 社 交 互 动 型 、 探 究 学 习 型 、 兴 趣 培 养 型 和 文 化 感 受 型 四 种 不 同 体 验 需 求 和 偏 好 , 并 提 出 相 应 设 计 策 略 。"
0,分 布 式 视 频 流 存 储 容 错 系 统 的 设 计 与 实 现,通 过 测 试 ， 结 果 表 明 本 文 设 计 并 开 发 的 分 布 式 视 频 流 存 储 容 错 系 统 ， 不 仅 能 够 正 确 地 存 储 与 管 理 海 量 视 频 流 数 据 、 保 证 数 据 可 靠 、 增 强 系 统 可 用 性 与 可 扩 展 性 ， 而 且 结 合 相 应 的 优 化 策 略 ， 在 一 定 程 度 上 提 高 了 系 统 的 效 率 。
1,基 于 3 打 印 模 型 试 验 的 含 结 构 面 异 形 隧 洞 的 变 形 破 坏 研 究,结 果 表 明 ， 3 打 印 路 径 对 隧 洞 模 型 破 坏 模 式 的 影 响 较 小 ， 采 用 3 打 印 增 减 材 方 法 制 备 结 构 面 起 控 制 作 用 的 隧 洞 模 型 具 有 有 效 性 及 可 行 性 ； 含 软 弱 填 充 物 的 非 贯 通 结 构 面 导 致 围 岩 应 力 向 两 侧 岩 柱 卸 荷 ， 客 观 上 保 护 了 洞 室 ， 提 高 了 隧 洞 的 安 全 性 ； 当 结 构 面 尖 端 距 隧 洞 较 远 时 ， 模 型 表 现 为 贯 通 裂 纹 造 成 的 岩 柱 失 稳 破 坏 ， 当 结 构 面 尖 端 位 于 隧 洞 附 近 时 ， 模 型 表 现 为 洞 顶 块 体 分 离 破 坏 ； 隧 洞 交 叉 段 扩 挖 后 形 成 的 异 形 隧 洞 与 常 规 隧 洞 的 破 坏 机 制 不 同 ， 其 拱 结 构 效 应 明 显 减 弱 。
0,分 布 式 视 频 流 存 储 容 错 系 统 的 设 计 与 实 现,因 此 ， 本 文 对 分 布 式 视 频 流 存 储 容 错 系 统 的 开 发 与 研 究 具 有 重 要 意 义 。
1,基 于 的 2 视 频 监 控 网 络 分 层 管 理 机 制,文 中 提 出 了 一 种 基 于 有 限 负 载 一 致 性 哈 希 的 2 视 频 监 控 网 络 分 层 管 理 机 制 。
0,分 布 式 路 由 器 负 载 均 衡 设 计 与 实 现,当 前 无 论 在 园 区 网 、 企 业 网 还 是 在 数 据 中 心 ， 数 据 流 量 都 超 过 了 最 初 的 设 计 ， 数 据 流 量 呈 现 爆 炸 式 的 增 长 ， 即 使 按 照 当 时 最 优 配 置 建 设 的 网 络 ， 也 很 快 会 达 到 饱 和 状 态 。
1,基 于 的 2 视 频 监 控 网 络 分 层 管 理 机 制,仿 真 结 果 表 明 ， 相 比 基 于 的 2 网 络 ， 所 提 管 理 机 制 能 有 效 改 善 网 络 的 负 载 均 衡 性 ， 同 时 也 降 低 了 网 络 的 整 体 响 应 时 延 。
0,分 布 式 路 由 器 负 载 均 衡 设 计 与 实 现,如 何 充 分 的 利 用 现 有 网 络 设 施 的 能 力 ， 实 现 在 多 个 网 络 设 备 之 间 流 量 的 均 衡 分 配 ， 负 载 均 衡 机 制 应 运 而 生 。
1,基 于 8 2 6 6 的 中 长 跑 自 动 计 时 器 系 统 设 计,"为 了 实 现 中 长 跑 自 动 计 时 , 提 出 基 于 8 2 6 6 的 中 长 跑 自 动 计 时 器 系 统 设 计 方 法 。"
0,分 布 式 路 由 器 负 载 均 衡 设 计 与 实 现,负 载 均 衡 机 制 充 分 利 用 了 现 有 网 络 设 备 的 数 据 处 理 能 力 ， 增 大 了 网 络 的 灵 活 性 和 扩 展 性 。
1,基 于 8 2 6 6 的 中 长 跑 自 动 计 时 器 系 统 设 计,"测 试 结 果 表 明 , 设 计 的 中 长 跑 自 动 计 时 器 系 统 输 出 稳 定 性 较 好 , 计 时 准 确 可 靠 , 系 统 的 能 量 消 耗 较 小 , 提 高 了 中 长 跑 计 时 的 智 能 性 和 自 动 化 水 平 。"
0,分 布 式 路 由 器 负 载 均 衡 设 计 与 实 现,园 区 网 的 建 设 通 常 都 是 树 状 结 构 ， 从 接 入 到 汇 聚 再 到 核 心 ， 由 下 至 上 网 络 流 量 逐 步 汇 聚 ， 越 是 接 近 网 络 核 心 的 设 备 ， 对 转 发 的 性 能 和 容 量 的 要 求 越 高 。
1,基 于 模 型 的 家 庭 医 疗 废 物 处 理 装 置 设 计 研 究,"通 过 用 户 研 究 方 法 对 用 户 需 求 进 行 收 集 , 将 模 型 和 熵 值 法 运 用 到 需 求 分 析 和 设 计 的 全 过 程 中 , 得 到 需 求 功 能 重 要 度 排 序 表 以 此 设 计 最 终 装 置 。"
0,分 布 式 路 由 器 负 载 均 衡 设 计 与 实 现,在 汇 聚 和 核 心 通 常 都 是 分 布 式 处 理 设 备 ， 即 是 由 一 张 中 央 主 控 卡 对 所 有 的 业 务 转 发 板 卡 和 多 张 业 务 转 发 单 板 组 成 。
1,基 于 形 状 文 法 的 电 动 汽 车 设 计 研 究,"为 了 在 短 时 间 内 产 生 大 量 符 合 设 计 要 求 和 技 术 要 求 的 设 计 方 案 , 提 出 了 将 形 状 文 法 应 用 于 电 动 汽 车 形 态 设 计 的 研 究 方 法 。"
0,分 布 式 路 由 器 负 载 均 衡 设 计 与 实 现,业 务 转 发 单 板 由 于 受 限 于 处 理 能 力 以 及 内 存 容 量 ， 所 以 转 发 能 力 、 会 话 数 以 及 路 由 表 容 量 等 总 是 有 限 的 。
1,基 于 情 感 设 计 三 层 次 的 户 外 建 筑 投 影 广 告 研 究,"利 用 文 献 分 析 法 、 案 例 分 析 法 、 消 费 者 调 研 分 析 法 , 把 握 了 户 外 建 筑 投 影 广 告 的 发 展 现 状 , 总 结 了 户 外 建 筑 投 影 广 告 设 计 本 身 、 广 告 与 建 筑 结 构 中 所 存 在 缺 乏 吸 引 力 与 记 忆 点 的 问 题 , 并 从 情 感 化 设 计 的 角 度 总 结 其 解 决 方 法 。"
0,分 布 式 路 由 器 负 载 均 衡 设 计 与 实 现,本 文 中 分 析 了 如 何 提 高 3 的 转 发 性 能 ， 并 在 此 基 础 上 针 对 园 区 网 出 口 负 载 均 衡 场 景 设 计 了 一 套 负 载 均 衡 板 卡 软 件 系 统 。
1,基 于 情 感 设 计 三 层 次 的 户 外 建 筑 投 影 广 告 研 究,"从 用 户 的 角 度 出 发 , 通 过 情 感 化 设 计 的 三 层 次 得 出 设 计 方 法 , 为 其 发 展 提 供 了 一 个 新 的 方 向 , 从 而 提 升 其 在 广 告 界 中 的 竞 争 力 。"
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,系 统 是 一 种 利 用 信 息 化 手 段 提 高 业 务 流 程 的 办 理 效 率 ， 从 而 实 现 办 公 自 动 化 处 理 过 程 的 信 息 化 系 统 。
1,基 于 文 献 资 源 的 - 同 位 素 定 年 数 据 库 建 设 研 究,"本 文 采 用 空 间 数 据 库 构 建 的 技 术 路 线 , 从 数 据 库 建 设 思 路 、 数 据 整 合 加 工 方 法 、 数 据 建 库 等 多 个 维 度 系 统 性 地 对 数 据 库 的 建 设 方 法 进 行 了 研 究 。"
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,系 统 具 有 开 放 性 、 易 用 性 、 健 壮 性 、 严 密 性 和 实 用 性 五 大 特 性 。
1,基 于 深 度 学 习 和 机 器 视 觉 的 多 源 数 据 感 知 技 术 研 究,"为 此 , 将 机 器 视 觉 技 术 与 深 度 学 习 算 法 有 机 结 合 , 形 成 一 种 高 性 能 的 多 源 数 据 感 知 方 法 , 以 采 集 高 精 度 的 机 械 臂 位 姿 数 据 。"
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,随 着 计 算 机 技 术 和 通 信 技 术 的 进 一 步 快 速 发 展 与 普 及 ， 计 算 机 及 其 网 络 成 为 泄 密 的 重 要 渠 道 和 被 攻 击 的 主 要 目 标 。
1,基 于 深 度 学 习 的 中 心 回 线 瞬 变 电 磁 全 区 视 电 阻 率 计 算,"深 度 学 习 是 人 工 神 经 网 络 算 法 的 扩 展 , 对 复 杂 函 数 有 很 好 的 逼 近 能 力 , 本 文 将 其 引 入 用 于 瞬 变 电 磁 视 电 阻 率 计 算 。"
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,信 息 系 统 必 须 要 保 证 系 统 中 的 信 息 安 全 ， 且 国 家 也 在 相 关 文 件 中 明 确 建 立 了 信 息 安 全 相 关 体 系 。
1,基 于 深 度 学 习 的 云 计 算 虚 拟 机 分 类 算 法,"本 文 提 出 一 种 基 于 深 度 学 习 的 虚 拟 机 分 类 算 法 , 即 对 云 计 算 平 台 中 虚 拟 机 的 行 为 进 行 分 析 , 将 具 有 相 似 行 为 的 虚 拟 机 进 行 分 类 , 然 后 将 同 类 的 虚 拟 机 部 署 在 尽 可 能 少 的 服 务 器 上 、 降 低 基 础 设 施 成 本 , 从 而 提 升 云 计 算 数 据 中 心 监 控 和 管 理 的 可 扩 展 性 ."
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,特 别 是 在 一 些 政 府 职 能 部 门 、 军 队 、 军 工 企 事 业 或 是 其 它 对 敏 感 信 息 有 严 格 控 制 的 单 位 对 信 息 的 安 全 更 加 重 视 ， 但 是 在 保 证 系 统 信 息 安 全 的 前 提 下 如 何 利 用 系 统 提 高 办 公 效 率 、 简 化 管 理 流 程 成 为 了 一 个 值 得 思 考 与 创 新 的 方 向 并 且 也 具 有 相 当 重 要 的 意 义 。
1,基 于 深 度 学 习 的 云 计 算 虚 拟 机 分 类 算 法,"采 用 真 实 云 数 据 中 心 的 虚 拟 机 数 据 对 本 文 算 法 及 同 类 算 法 进 行 对 比 实 验 , 结 果 表 明 本 文 算 法 准 确 率 更 高 、 实 时 性 更 好 , 可 满 足 云 计 算 平 台 的 要 求 ."
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,系 统 在 国 内 外 已 经 有 大 量 的 成 熟 产 品 ， 不 论 是 产 品 的 技 术 架 构 还 是 后 台 的 数 据 库 系 统 都 已 经 有 相 当 的 技 术 沉 淀 和 积 累 。
1,基 于 深 度 学 习 的 智 能 分 类 垃 圾 桶,"论 文 改 进 了 垃 圾 图 像 识 别 技 术 , 提 出 了 一 种 基 于 深 度 学 习 的 智 能 分 类 垃 圾 桶 。"
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,分 级 保 护 在 国 内 也 早 有 完 善 的 政 策 法 规 的 支 持 。
1,基 于 深 度 学 习 的 智 能 分 类 垃 圾 桶,"论 文 设 计 了 "" "" 字 型 物 理 模 型 , 运 用 了 - 5 深 度 学 习 模 型 , 集 成 了 舵 机 、 超 声 波 、 蓝 牙 等 模 块 , 最 终 实 现 了 精 准 识 别 垃 圾 种 类 、 自 动 化 分 类 垃 圾 、 满 桶 提 醒 和 蓝 牙 传 输 等 功 能 。"
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,只 要 根 据 实 际 情 况 正 确 的 选 择 选 择 需 要 的 技 术 架 构 和 数 据 库 系 统 完 全 可 以 自 主 研 发 出 一 套 企 业 内 部 分 级 保 护 环 境 中 的 系 统 。
1,基 于 深 度 学 习 的 智 能 分 类 垃 圾 桶,"实 验 表 明 , 论 文 设 计 的 基 于 深 度 学 习 的 智 能 分 类 垃 圾 桶 具 有 较 好 的 智 能 性 , 提 高 了 垃 圾 分 类 的 准 确 率 和 效 率 , 方 便 了 群 众 垃 圾 分 类 。"
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,论 文 分 析 阐 述 了 在 分 级 保 护 环 境 中 设 计 建 设 一 套 系 统 的 选 题 意 义 和 背 景 ， 分 析 了 类 似 系 统 在 国 内 及 国 外 的 产 品 现 状 ， 阐 述 了 实 现 系 统 所 需 要 的 2 开 发 工 具 、 开 发 模 式 及 配 套 的 数 据 库 系 统 等 。
1,基 于 深 度 学 习 的 混 沌 加 密 灰 度 图 像 重 建 方 法,"提 出 了 一 种 通 过 深 度 学 习 来 攻 击 混 沌 加 密 系 统 的 灰 度 图 像 重 建 方 法 , 通 过 残 差 网 络 实 现 了 对 一 系 列 明 文 - 密 文 对 数 据 集 进 行 训 练 , 从 而 拟 合 出 密 文 到 明 文 的 过 程 , 然 后 将 训 练 好 的 网 络 应 用 在 独 立 于 训 练 集 的 密 文 上 , 恢 复 出 与 明 文 非 常 接 近 的 图 像 。"
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,同 时 论 文 分 析 了 分 级 保 护 环 境 中 系 统 的 业 务 功 能 需 求 ， 对 实 现 系 统 所 需 要 的 相 关 技 术 进 行 了 可 行 性 分 析 ， 进 行 了 业 务 功 能 分 析 和 用 例 分 析 ， 制 定 了 系 统 的 设 计 目 标 和 设 计 原 则 ， 依 据 业 务 功 能 对 系 统 的 各 功 能 模 块 进 行 了 详 细 设 计 ， 最 后 通 过 编 程 实 现 全 部 功 能 并 根 据 实 际 业 务 场 景 进 行 了 详 细 的 测 试 分 析 。
1,基 于 深 度 学 习 的 物 联 网 动 态 数 据 完 整 性 检 测 方 法,"受 到 物 联 网 动 态 采 集 数 据 质 量 的 影 响 , 导 致 传 统 的 动 态 数 据 完 整 性 检 测 方 法 存 在 检 测 精 度 低 的 问 题 , 为 此 , 提 出 了 基 于 深 度 学 习 的 物 联 网 动 态 数 据 完 整 性 检 测 方 法 。"
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,本 文 的 系 统 主 要 包 括 内 部 信 息 交 换 、 信 息 输 入 输 出 流 程 、 文 档 打 印 复 印 流 程 、 便 携 机 借 用 流 程 、 介 质 借 用 流 程 、 涉 密 载 体 管 理 流 程 等 涉 及 信 息 流 转 控 制 的 主 要 流 程 。
1,基 于 深 度 学 习 的 物 联 网 动 态 数 据 完 整 性 检 测 方 法,"通 过 与 传 统 方 法 的 对 比 实 验 得 出 结 论 : 通 过 深 度 学 习 算 法 的 应 用 , 数 据 完 整 性 的 检 测 误 差 降 低 了 约 0 . 5 5 % , 且 在 时 间 开 销 方 面 更 加 具 有 优 势 。"
0,分 级 保 护 环 境 中 的 系 统 设 计 与 实 现,为 了 达 到 分 级 保 护 的 目 的 在 信 息 及 文 件 内 部 交 换 流 程 ， 信 息 输 入 与 输 出 流 程 ， 文 档 的 打 印 与 复 印 流 程 等 涉 及 信 息 对 内 与 对 外 交 互 的 流 程 中 加 入 分 级 保 护 控 制 功 能 ； 在 便 携 机 管 理 流 程 中 增 加 分 级 保 护 功 能 ； 增 加 涉 密 载 体 管 理 管 理 模 块 对 涉 密 载 体 进 行 全 生 命 周 期 管 理 ； 在 信 息 输 入 输 出 、 文 档 打 印 复 印 、 便 携 机 借 用 等 管 理 员 办 理 模 块 中 加 入 分 级 保 护 控 制 功 能 ； 在 信 息 输 入 输 出 、 文 档 打 印 等 管 理 员 模 块 中 增 加 自 动 化 处 理 功 能 ； 提 供 完 整 系 统 管 理 员 、 安 全 员 与 审 计 员 三 员 功 能 。
1,基 于 深 度 学 习 的 虚 拟 稽 查 机 器 人 控 制 系 统 研 究,"为 了 提 高 电 力 网 络 的 巡 检 能 力 , 采 用 虚 拟 稽 查 机 器 人 实 现 电 力 网 络 的 巡 检 控 制 , 提 出 基 于 深 度 学 习 的 虚 拟 稽 查 机 器 人 控 制 系 统 。"
0,动 力 综 合 维 护 管 理 系 统 的 设 计 与 实 现,近 年 来 ， 随 着 计 算 机 技 术 、 通 信 技 术 和 网 络 技 术 的 突 飞 猛 进 ， 处 在 知 识 经 济 时 代 的 我 们 通 过 观 察 ， 不 难 发 现 目 前 市 场 上 主 流 的 管 理 系 统 变 革 已 经 不 仅 仅 是 技 术 ， 更 多 的 是 将 最 新 的 管 理 思 想 、 管 理 理 念 植 入 其 中 。
1,基 于 深 度 学 习 的 虚 拟 稽 查 机 器 人 控 制 系 统 研 究,"仿 真 结 果 表 明 , 采 用 该 方 法 进 行 虚 拟 稽 查 机 器 人 控 制 的 稳 定 性 较 高 , 输 出 鲁 棒 性 较 好 。"
0,动 力 综 合 维 护 管 理 系 统 的 设 计 与 实 现,目 前 各 通 信 运 营 商 对 通 信 网 络 的 管 理 进 行 着 标 准 化 的 管 理 改 造 ， 在 调 整 中 也 需 要 融 入 大 量 崭 新 的 管 理 理 念 。
1,基 于 源 网 荷 统 一 链 式 电 路 的 交 流 电 气 化 铁 路 动 态 潮 流 计 算,为 了 降 低 计 算 机 仿 真 耗 时 ， 在 基 本 型 模 型 的 基 础 上 ， 提 出 相 应 的 改 进 型 模 型 及 求 解 方 法 。
0,动 力 综 合 维 护 管 理 系 统 的 设 计 与 实 现,在 涉 及 核 心 枢 纽 动 力 系 统 的 管 理 上 ， 各 级 管 理 部 门 都 相 当 重 视 ， 而 在 日 常 管 理 维 护 中 ， 大 量 信 息 的 处 理 和 整 合 出 现 了 各 种 客 观 原 因 的 阻 碍 ， 使 通 信 核 心 枢 纽 动 力 维 护 面 临 巨 大 的 困 难 ， 也 为 今 后 枢 纽 动 力 维 护 埋 下 了 隐 患 。
1,基 于 源 网 荷 统 一 链 式 电 路 的 交 流 电 气 化 铁 路 动 态 潮 流 计 算,结 果 表 明 基 本 型 和 改 进 型 计 算 精 度 一 致 ， 但 改 进 型 仿 真 耗 时 更 少 ； 进 行 源 网 荷 潮 流 计 算 具 有 必 要 性 ， 尤 其 电 网 薄 弱 地 区 ， 同 时 表 明 功 率 源 迭 代 模 型 较 电 流 源 迭 代 模 型 应 用 场 景 更 广 。
0,动 力 综 合 维 护 管 理 系 统 的 设 计 与 实 现,为 了 构 建 一 个 高 效 、 节 能 的 工 作 机 制 和 平 台 ， 需 要 寻 求 一 种 新 的 管 理 方 法 ， 一 个 新 的 管 理 平 台 来 解 决 这 些 问 题 。
1,基 于 联 觉 理 论 的 盲 童 玩 具 设 计 研 究,"本 文 以 联 觉 理 论 为 理 论 基 础 , 通 过 界 定 联 觉 理 论 的 内 涵 , 形 成 以 游 戏 化 学 习 形 式 及 联 觉 培 养 为 手 段 、 盲 童 认 知 能 力 训 练 为 目 标 、 感 官 代 偿 能 力 培 养 为 拓 展 延 伸 的 多 层 次 、 立 体 化 的 盲 童 玩 具 设 计 理 念 与 方 法 。"
0,动 力 综 合 维 护 管 理 系 统 的 设 计 与 实 现,本 项 目 旨 在 实 现 通 信 网 核 心 枢 纽 动 力 维 护 工 作 的 标 准 化 管 理 ， 管 理 好 日 常 维 护 中 的 相 关 事 宜 以 及 对 未 来 网 络 维 护 发 展 趋 势 的 预 先 优 化 ， 保 障 核 心 枢 纽 的 动 力 安 全 和 网 络 运 营 工 作 的 顺 利 进 行 。
1,基 于 视 觉 识 别 的 机 器 人 音 频 多 模 态 情 感 识 别 系 统 设 计,"情 感 识 别 系 统 是 人 机 交 互 的 核 心 功 能 , 但 是 常 规 的 机 器 人 音 频 情 感 识 别 系 统 在 提 取 情 感 特 征 时 易 产 生 误 差 , 导 致 情 感 识 别 准 确 度 通 常 较 低 , 因 此 基 于 视 觉 识 别 设 计 机 器 人 音 频 多 模 态 情 感 识 别 系 统 。"
0,动 力 综 合 维 护 管 理 系 统 的 设 计 与 实 现,本 系 统 采 用 2 为 基 础 语 言 平 台 ， 为 数 据 存 储 中 心 ， 基 于 即 2 . 5 ， 2 . 1 ， 3 . 4 框 架 实 现 的 一 个 动 力 管 理 系 统 ， 对 整 个 系 统 进 行 分 层 解 耦 ， 降 低 了 系 统 的 耦 合 度 ， 提 高 了 系 统 的 可 扩 展 性 。
1,基 于 视 觉 识 别 的 机 器 人 音 频 多 模 态 情 感 识 别 系 统 设 计,"由 此 可 见 , 该 系 统 设 计 可 以 得 到 准 确 度 更 高 的 识 别 结 果 , 拥 有 较 常 规 系 统 更 好 的 情 感 识 别 能 力 。"
0,动 力 综 合 维 护 管 理 系 统 的 设 计 与 实 现,并 在 2 的 基 础 上 建 立 了 一 套 快 速 的 开 发 框 架 ， 在 开 发 过 程 中 ， 只 需 关 心 具 体 的 业 务 逻 辑 ， 大 量 地 减 少 了 重 复 的 代 码 编 写 ； 采 用 框 架 作 为 数 据 持 久 层 的 实 现 ， 减 少 了 编 码 量 并 提 高 了 系 统 性 能 。
1,基 于 鲸 鱼 优 化 和 深 度 学 习 的 不 平 衡 大 数 据 分 类 算 法,"针 对 当 前 不 平 衡 数 据 分 类 算 法 中 存 在 的 分 类 精 度 低 和 容 易 陷 入 局 部 最 优 状 态 的 问 题 , 提 出 一 种 基 于 鲸 鱼 优 化 和 深 度 学 习 的 不 平 衡 大 数 据 分 类 算 法 ."
0,动 力 综 合 维 护 管 理 系 统 的 设 计 与 实 现,系 统 用 户 分 为 普 通 员 工 、 系 统 管 理 员 、 超 级 系 统 管 理 员 ， 并 为 不 同 类 型 的 用 户 提 供 不 同 系 统 权 限 。
1,基 于 鲸 鱼 优 化 和 深 度 学 习 的 不 平 衡 大 数 据 分 类 算 法,"实 验 结 果 表 明 : 本 文 算 法 能 够 有 效 解 决 不 平 衡 数 据 集 的 分 类 问 题 , 相 比 于 其 他 算 法 , 本 文 算 法 在 分 类 精 度 和 局 部 最 优 避 免 率 方 面 具 有 明 显 优 势 ."
0,动 态 环 境 下 多 无 人 机 协 同 控 制 技 术 研 究,近 年 来 ， 无 人 机 技 术 无 论 在 军 用 还 是 在 民 用 上 ， 都 是 研 究 领 域 的 关 注 热 点 。
1,多 视 立 体 网 格 的 城 市 建 筑 物 三 维 建 模,针 对 城 市 建 筑 通 常 是 由 平 面 屋 顶 和 垂 直 墙 体 连 接 而 成 的 分 段 平 面 对 象 ， 该 文 提 出 了 一 个 大 规 模 城 市 建 筑 物 的 有 效 建 模 框 架 ， 在 该 框 架 中 有 两 个 主 要 步 骤 : 分 类 和 建 模 。
